region,sex,year,ghecause,causename,deaths,rank_deaths
3_UMI,1,2000,1620,Interpersonal violence,203564.0724,11
3_UMI,1,2000,630,Oesophagus cancer,192746.9985,12
3_UMI,1,2000,100,HIV/AIDS,173056.8967,13
3_UMI,1,2000,1120,Hypertensive heart disease,164843.2491,14
3_UMI,1,2000,500,Preterm birth complications,151622.5626,15
3_UMI,1,2019,1140,Stroke,1972573.918,1
3_UMI,1,2019,1130,Ischaemic heart disease,1889228.089,2
3_UMI,1,2019,1180,Chronic obstructive pulmonary disease,905801.0263,3
3_UMI,1,2019,680,"Trachea, bronchus, lung cancers",667945.845,4
3_UMI,1,2019,640,Stomach cancer,353596.3458,5
3_UMI,1,2019,1530,Road injury,344384.8238,6
3_UMI,1,2019,390,Lower respiratory infections,341091.9437,7
3_UMI,1,2019,1230,Cirrhosis of the liver,291268.6406,8
3_UMI,1,2019,1120,Hypertensive heart disease,253679.4464,9
3_UMI,1,2019,1270,Kidney diseases,251374.9582,10
3_UMI,1,2019,800,Diabetes mellitus,243916.6222,11
3_UMI,1,2019,650,Colon and rectum cancers,239720.039,12
3_UMI,1,2019,630,Oesophagus cancer,234585.8904,13
3_UMI,1,2019,950,Alzheimer disease and other dementias,203851.9208,14
3_UMI,1,2019,660,Liver cancer,185748.6897,15
3_UMI,1,2020,1140,Stroke,2011960.92,1
3_UMI,1,2020,1130,Ischaemic heart disease,1950246.994,2
3_UMI,1,2020,395,COVID-19,966379.8105,3
3_UMI,1,2020,1180,Chronic obstructive pulmonary disease,915172.6909,4
3_UMI,1,2020,680,"Trachea, bronchus, lung cancers",684565.4536,5
3_UMI,1,2020,640,Stomach cancer,358664.2975,6
3_UMI,1,2020,1530,Road injury,332304.369,7
3_UMI,1,2020,390,Lower respiratory infections,307825.1988,8
3_UMI,1,2020,1230,Cirrhosis of the liver,286471.1875,9
3_UMI,1,2020,800,Diabetes mellitus,266871.6977,10
3_UMI,1,2020,1120,Hypertensive heart disease,262750.2623,11
3_UMI,1,2020,1270,Kidney diseases,261353.0605,12
3_UMI,1,2020,650,Colon and rectum cancers,247601.3659,13
3_UMI,1,2020,630,Oesophagus cancer,242326.1403,14
3_UMI,1,2020,950,Alzheimer disease and other dementias,210453.4748,15
3_UMI,1,2021,1140,Stroke,1968576.521,1
3_UMI,1,2021,1130,Ischaemic heart disease,1926717.943,2
3_UMI,1,2021,395,COVID-19,1668771.99,3
3_UMI,1,2021,1180,Chronic obstructive pulmonary disease,901118.9507,4
3_UMI,1,2021,680,"Trachea, bronchus, lung cancers",686508.1608,5
3_UMI,1,2021,640,Stomach cancer,357361.0548,6
3_UMI,1,2021,1530,Road injury,333734.4029,7
3_UMI,1,2021,390,Lower respiratory infections,308594.5487,8
3_UMI,1,2021,1230,Cirrhosis of the liver,276973.6195,9
3_UMI,1,2021,1120,Hypertensive heart disease,254341.7824,10
3_UMI,1,2021,1270,Kidney diseases,252752.5729,11
3_UMI,1,2021,800,Diabetes mellitus,252171.0082,12
3_UMI,1,2021,650,Colon and rectum cancers,250567.3965,13
3_UMI,1,2021,630,Oesophagus cancer,245364.1951,14
3_UMI,1,2021,950,Alzheimer disease and other dementias,217519.4884,15
3_UMI,2,2000,1140,Stroke,1616577.247,1
3_UMI,2,2000,1130,Ischaemic heart disease,1138400.608,2
3_UMI,2,2000,1180,Chronic obstructive pulmonary disease,756409.8518,3
3_UMI,2,2000,390,Lower respiratory infections,256564.4908,4
3_UMI,2,2000,1120,Hypertensive heart disease,191272.6629,5
3_UMI,2,2000,950,Alzheimer disease and other dementias,186987.1944,6
3_UMI,2,2000,800,Diabetes mellitus,176496.9743,7
3_UMI,2,2000,30,Tuberculosis,175587.7979,8
3_UMI,2,2000,640,Stomach cancer,173300.6775,9
3_UMI,2,2000,680,"Trachea, bronchus, lung cancers",165718.1637,10
3_UMI,2,2000,1270,Kidney diseases,138331.0072,11
3_UMI,2,2000,1230,Cirrhosis of the liver,138197.2511,12
3_UMI,2,2000,700,Breast cancer,133056.3326,13
3_UMI,2,2000,100,HIV/AIDS,127598.5464,14
3_UMI,2,2000,1530,Road injury,125714.0319,15
3_UMI,2,2019,1140,Stroke,1785371.292,1
3_UMI,2,2019,1130,Ischaemic heart disease,1687503.434,2
3_UMI,2,2019,1180,Chronic obstructive pulmonary disease,640768.0437,3
3_UMI,2,2019,950,Alzheimer disease and other dementias,440015.7812,4
3_UMI,2,2019,800,Diabetes mellitus,307271.385,5
3_UMI,2,2019,680,"Trachea, bronchus, lung cancers",307004.4963,6
3_UMI,2,2019,390,Lower respiratory infections,294335.2763,7
3_UMI,2,2019,1120,Hypertensive heart disease,276580.1905,8
3_UMI,2,2019,1270,Kidney diseases,232301.8849,9
3_UMI,2,2019,700,Breast cancer,209107.7664,10
3_UMI,2,2019,650,Colon and rectum cancers,169945.2429,11
3_UMI,2,2019,640,Stomach cancer,164505.146,12
3_UMI,2,2019,1230,Cirrhosis of the liver,152008.6855,13
3_UMI,2,2019,710,Cervix uteri cancer,116135.189,14
3_UMI,2,2019,1530,Road injury,106960.9115,15
3_UMI,2,2020,1140,Stroke,1764992.137,1
3_UMI,2,2020,1130,Ischaemic heart disease,1690370.252,2
3_UMI,2,2020,395,COVID-19,710106.02,3
3_UMI,2,2020,1180,Chronic obstructive pulmonary disease,630041.1608,4
3_UMI,2,2020,950,Alzheimer disease and other dementias,443837.2331,5
3_UMI,2,2020,800,Diabetes mellitus,326708.0566,6
3_UMI,2,2020,680,"Trachea, bronchus, lung cancers",314499.2893,7
3_UMI,2,2020,1120,Hypertensive heart disease,282071.0548,8
3_UMI,2,2020,390,Lower respiratory infections,257486.6537,9
3_UMI,2,2020,1270,Kidney diseases,238969.3774,10
3_UMI,2,2020,700,Breast cancer,211397.7552,11
3_UMI,2,2020,650,Colon and rectum cancers,171542.3486,12
3_UMI,2,2020,640,Stomach cancer,163078.1071,13
3_UMI,2,2020,1230,Cirrhosis of the liver,146170.5018,14
3_UMI,2,2020,710,Cervix uteri cancer,116949.9697,15
3_UMI,2,2021,1140,Stroke,1850118.747,1
3_UMI,2,2021,1130,Ischaemic heart disease,1806314.044,2
3_UMI,2,2021,395,COVID-19,1343764.337,3
3_UMI,2,2021,1180,Chronic obstructive pulmonary disease,681211.7646,4
3_UMI,2,2021,950,Alzheimer disease and other dementias,498267.4875,5
3_UMI,2,2021,680,"Trachea, bronchus, lung cancers",337647.9981,6
3_UMI,2,2021,800,Diabetes mellitus,334462.5004,7
3_UMI,2,2021,1120,Hypertensive heart disease,295258.9133,8
3_UMI,2,2021,390,Lower respiratory infections,275917.1365,9
3_UMI,2,2021,1270,Kidney diseases,249885.6287,10
3_UMI,2,2021,700,Breast cancer,224850.7397,11
3_UMI,2,2021,650,Colon and rectum cancers,181553.1601,12
3_UMI,2,2021,640,Stomach cancer,171402.489,13
3_UMI,2,2021,1230,Cirrhosis of the liver,151304.1322,14
3_UMI,2,2021,710,Cervix uteri cancer,123405.7796,15
3_UMI,3,2000,1140,Stroke,3140456.557,1
3_UMI,3,2000,1130,Ischaemic heart disease,2328984.695,2
3_UMI,3,2000,1180,Chronic obstructive pulmonary disease,1647773.348,3
3_UMI,3,2000,680,"Trachea, bronchus, lung cancers",583060.6682,4
3_UMI,3,2000,390,Lower respiratory infections,581592.7308,5
3_UMI,3,2000,640,Stomach cancer,507499.1225,6
3_UMI,3,2000,1530,Road injury,503858.6976,7
3_UMI,3,2000,30,Tuberculosis,449148.6924,8
3_UMI,3,2000,1230,Cirrhosis of the liver,386916.4788,9
3_UMI,3,2000,1120,Hypertensive heart disease,356115.912,10
3_UMI,3,2000,1610,Self-harm,332114.7762,11
3_UMI,3,2000,800,Diabetes mellitus,300853.7426,12
3_UMI,3,2000,100,HIV/AIDS,300655.4431,13
3_UMI,3,2000,1270,Kidney diseases,280682.1997,14
3_UMI,3,2000,630,Oesophagus cancer,270215.5006,15
3_UMI,3,2019,1140,Stroke,3757945.209,1
3_UMI,3,2019,1130,Ischaemic heart disease,3576731.523,2
3_UMI,3,2019,1180,Chronic obstructive pulmonary disease,1546569.07,3
3_UMI,3,2019,680,"Trachea, bronchus, lung cancers",974950.3412,4
3_UMI,3,2019,950,Alzheimer disease and other dementias,643867.702,5
3_UMI,3,2019,390,Lower respiratory infections,635427.2199,6
3_UMI,3,2019,800,Diabetes mellitus,551188.0071,7
3_UMI,3,2019,1120,Hypertensive heart disease,530259.6369,8
3_UMI,3,2019,640,Stomach cancer,518101.4919,9
3_UMI,3,2019,1270,Kidney diseases,483676.8431,10
3_UMI,3,2019,1530,Road injury,451345.7353,11
3_UMI,3,2019,1230,Cirrhosis of the liver,443277.3261,12
3_UMI,3,2019,650,Colon and rectum cancers,409665.2819,13
3_UMI,3,2019,630,Oesophagus cancer,303976.9875,14
3_UMI,3,2019,660,Liver cancer,272141.7697,15
3_UMI,3,2020,1140,Stroke,3776953.057,1
3_UMI,3,2020,1130,Ischaemic heart disease,3640617.246,2
3_UMI,3,2020,395,COVID-19,1676485.831,3
3_UMI,3,2020,1180,Chronic obstructive pulmonary disease,1545213.852,4
3_UMI,3,2020,680,"Trachea, bronchus, lung cancers",999064.7429,5
3_UMI,3,2020,950,Alzheimer disease and other dementias,654290.7078,6
3_UMI,3,2020,800,Diabetes mellitus,593579.7543,7
3_UMI,3,2020,390,Lower respiratory infections,565311.8525,8
3_UMI,3,2020,1120,Hypertensive heart disease,544821.3171,9
3_UMI,3,2020,640,Stomach cancer,521742.4046,10
3_UMI,3,2020,1270,Kidney diseases,500322.4379,11
3_UMI,3,2020,1230,Cirrhosis of the liver,432641.6893,12
3_UMI,3,2020,1530,Road injury,432304.9368,13
3_UMI,3,2020,650,Colon and rectum cancers,419143.7145,14
3_UMI,3,2020,630,Oesophagus cancer,311767.316,15
3_UMI,3,2021,1140,Stroke,3818695.268,1
3_UMI,3,2021,1130,Ischaemic heart disease,3733031.987,2
3_UMI,3,2021,395,COVID-19,3012536.328,3
3_UMI,3,2021,1180,Chronic obstructive pulmonary disease,1582330.715,4
3_UMI,3,2021,680,"Trachea, bronchus, lung cancers",1024156.159,5
3_UMI,3,2021,950,Alzheimer disease and other dementias,715786.9759,6
3_UMI,3,2021,800,Diabetes mellitus,586633.5086,7
3_UMI,3,2021,390,Lower respiratory infections,584511.6852,8
3_UMI,3,2021,1120,Hypertensive heart disease,549600.6956,9
3_UMI,3,2021,640,Stomach cancer,528763.5438,10
3_UMI,3,2021,1270,Kidney diseases,502638.2015,11
3_UMI,3,2021,1530,Road injury,439402.8684,12
3_UMI,3,2021,650,Colon and rectum cancers,432120.5566,13
3_UMI,3,2021,1230,Cirrhosis of the liver,428277.7517,14
3_UMI,3,2021,630,Oesophagus cancer,318450.575,15
4_Eur,1,2000,1130,Ischaemic heart disease,1198574.271,1
4_Eur,1,2000,1140,Stroke,554772.0674,2
4_Eur,1,2000,680,"Trachea, bronchus, lung cancers",306759.7766,3
4_Eur,1,2000,1180,Chronic obstructive pulmonary disease,204349.6222,4
4_Eur,1,2000,1610,Self-harm,148409.2228,5
4_Eur,1,2000,390,Lower respiratory infections,140608.4917,6
4_Eur,1,2000,650,Colon and rectum cancers,117753.7703,7
4_Eur,1,2000,1230,Cirrhosis of the liver,109124.2125,8
4_Eur,1,2000,1530,Road injury,100442.3111,9
4_Eur,1,2000,640,Stomach cancer,99057.56542,10
4_Eur,1,2000,740,Prostate cancer,94712.54254,11
4_Eur,1,2000,1150,"Cardiomyopathy, myocarditis, endocarditis",78271.85992,12
4_Eur,1,2000,860,Alcohol use disorders,70522.38272,13
4_Eur,1,2000,30,Tuberculosis,60105.56797,14
4_Eur,1,2000,800,Diabetes mellitus,51959.43747,15
4_Eur,1,2019,1130,Ischaemic heart disease,1002194.712,1
4_Eur,1,2019,1140,Stroke,421801.0006,2
4_Eur,1,2019,680,"Trachea, bronchus, lung cancers",292457.3741,3
4_Eur,1,2019,1180,Chronic obstructive pulmonary disease,182091.8044,4
4_Eur,1,2019,950,Alzheimer disease and other dementias,146288.4379,5
4_Eur,1,2019,650,Colon and rectum cancers,139473.2321,6
4_Eur,1,2019,390,Lower respiratory infections,131749.0955,7
4_Eur,1,2019,740,Prostate cancer,121464.9512,8
4_Eur,1,2019,1230,Cirrhosis of the liver,115086.7468,9
4_Eur,1,2019,1610,Self-harm,94590.4683,10
4_Eur,1,2019,1150,"Cardiomyopathy, myocarditis, endocarditis",93123.61408,11
4_Eur,1,2019,800,Diabetes mellitus,79747.33767,12
4_Eur,1,2019,1120,Hypertensive heart disease,76097.29409,13
4_Eur,1,2019,640,Stomach cancer,73736.53611,14
4_Eur,1,2019,670,Pancreas cancer,72348.5954,15
4_Eur,1,2020,1130,Ischaemic heart disease,1006613.967,1
4_Eur,1,2020,395,COVID-19,565599.3402,2
4_Eur,1,2020,1140,Stroke,426059.6499,3
4_Eur,1,2020,680,"Trachea, bronchus, lung cancers",289636.6532,4
4_Eur,1,2020,1180,Chronic obstructive pulmonary disease,177497.4467,5
4_Eur,1,2020,950,Alzheimer disease and other dementias,148598.409,6
4_Eur,1,2020,650,Colon and rectum cancers,138899.5869,7
4_Eur,1,2020,390,Lower respiratory infections,124960.0082,8
4_Eur,1,2020,740,Prostate cancer,124555.0868,9
4_Eur,1,2020,1230,Cirrhosis of the liver,113152.2527,10
4_Eur,1,2020,1150,"Cardiomyopathy, myocarditis, endocarditis",89457.23434,11
4_Eur,1,2020,1610,Self-harm,89155.19999,12
4_Eur,1,2020,800,Diabetes mellitus,87432.80946,13
4_Eur,1,2020,1120,Hypertensive heart disease,87006.02974,14
4_Eur,1,2020,670,Pancreas cancer,73396.55748,15
4_Eur,1,2021,1130,Ischaemic heart disease,981006.9008,1
4_Eur,1,2021,395,COVID-19,869005.6864,2
4_Eur,1,2021,1140,Stroke,411445.2275,3
4_Eur,1,2021,680,"Trachea, bronchus, lung cancers",284663.633,4
4_Eur,1,2021,1180,Chronic obstructive pulmonary disease,173737.1516,5
4_Eur,1,2021,950,Alzheimer disease and other dementias,147951.9345,6
4_Eur,1,2021,650,Colon and rectum cancers,136662.1022,7
4_Eur,1,2021,740,Prostate cancer,122193.9719,8
4_Eur,1,2021,390,Lower respiratory infections,119370.0053,9
4_Eur,1,2021,1230,Cirrhosis of the liver,113037.4139,10
4_Eur,1,2021,1610,Self-harm,88212.38789,11
4_Eur,1,2021,1150,"Cardiomyopathy, myocarditis, endocarditis",87727.71199,12
4_Eur,1,2021,1120,Hypertensive heart disease,85584.23885,13
4_Eur,1,2021,800,Diabetes mellitus,84653.04559,14
4_Eur,1,2021,670,Pancreas cancer,73007.06387,15
4_Eur,2,2000,1130,Ischaemic heart disease,1345891.325,1
4_Eur,2,2000,1140,Stroke,863617.4095,2
4_Eur,2,2000,700,Breast cancer,149511.6433,3
4_Eur,2,2000,1180,Chronic obstructive pulmonary disease,136069.6415,4
4_Eur,2,2000,390,Lower respiratory infections,135617.7003,5
4_Eur,2,2000,950,Alzheimer disease and other dementias,115458.1563,6
4_Eur,2,2000,650,Colon and rectum cancers,115209.6854,7
4_Eur,2,2000,680,"Trachea, bronchus, lung cancers",79120.93067,8
4_Eur,2,2000,800,Diabetes mellitus,78966.97692,9
4_Eur,2,2000,1120,Hypertensive heart disease,77285.98884,10
4_Eur,2,2000,640,Stomach cancer,67336.69137,11
4_Eur,2,2000,1230,Cirrhosis of the liver,63267.31717,12
4_Eur,2,2000,1150,"Cardiomyopathy, myocarditis, endocarditis",50066.68522,13
4_Eur,2,2000,1270,Kidney diseases,49522.57766,14
4_Eur,2,2000,730,Ovary cancer,45319.77183,15
4_Eur,2,2019,1130,Ischaemic heart disease,1100953.115,1
4_Eur,2,2019,1140,Stroke,602293.4806,2
4_Eur,2,2019,950,Alzheimer disease and other dementias,319689.7499,3
4_Eur,2,2019,700,Breast cancer,160286.7255,4
4_Eur,2,2019,1180,Chronic obstructive pulmonary disease,134642.759,5
4_Eur,2,2019,1120,Hypertensive heart disease,133916.8137,6
4_Eur,2,2019,680,"Trachea, bronchus, lung cancers",124876.4838,7
4_Eur,2,2019,390,Lower respiratory infections,123192.7501,8
4_Eur,2,2019,650,Colon and rectum cancers,118845.8134,9
4_Eur,2,2019,800,Diabetes mellitus,107776.105,10
4_Eur,2,2019,1270,Kidney diseases,84689.04466,11
4_Eur,2,2019,670,Pancreas cancer,68863.79492,12
4_Eur,2,2019,1230,Cirrhosis of the liver,65648.41589,13
4_Eur,2,2019,1150,"Cardiomyopathy, myocarditis, endocarditis",64056.4063,14
4_Eur,2,2019,730,Ovary cancer,48713.07554,15
4_Eur,2,2020,1130,Ischaemic heart disease,1077605.033,1
4_Eur,2,2020,1140,Stroke,593143.6187,2
4_Eur,2,2020,395,COVID-19,527111.7693,3
4_Eur,2,2020,950,Alzheimer disease and other dementias,326872.6879,4
4_Eur,2,2020,700,Breast cancer,161379.07,5
4_Eur,2,2020,1120,Hypertensive heart disease,147478.3378,6
4_Eur,2,2020,1180,Chronic obstructive pulmonary disease,126984.7001,7
4_Eur,2,2020,680,"Trachea, bronchus, lung cancers",124982.9956,8
4_Eur,2,2020,650,Colon and rectum cancers,118523.8835,9
4_Eur,2,2020,800,Diabetes mellitus,113674.141,10
4_Eur,2,2020,390,Lower respiratory infections,108331.2491,11
4_Eur,2,2020,1270,Kidney diseases,88596.52613,12
4_Eur,2,2020,670,Pancreas cancer,69602.69716,13
4_Eur,2,2020,1230,Cirrhosis of the liver,63377.52967,14
4_Eur,2,2020,1150,"Cardiomyopathy, myocarditis, endocarditis",60832.60467,15
4_Eur,2,2021,1130,Ischaemic heart disease,1098440.947,1
4_Eur,2,2021,395,COVID-19,834974.9892,2
4_Eur,2,2021,1140,Stroke,598561.2405,3
4_Eur,2,2021,950,Alzheimer disease and other dementias,325237.3425,4
4_Eur,2,2021,700,Breast cancer,162985.8586,5
4_Eur,2,2021,1120,Hypertensive heart disease,146942.1906,6
4_Eur,2,2021,1180,Chronic obstructive pulmonary disease,131315.9738,7
4_Eur,2,2021,680,"Trachea, bronchus, lung cancers",127606.0291,8
4_Eur,2,2021,650,Colon and rectum cancers,119225.4145,9
4_Eur,2,2021,800,Diabetes mellitus,113487.9723,10
4_Eur,2,2021,390,Lower respiratory infections,109498.3342,11
4_Eur,2,2021,1270,Kidney diseases,90334.6912,12
4_Eur,2,2021,670,Pancreas cancer,70651.99113,13
4_Eur,2,2021,1230,Cirrhosis of the liver,65698.8116,14
4_Eur,2,2021,1150,"Cardiomyopathy, myocarditis, endocarditis",61574.22999,15
4_Eur,3,2000,1130,Ischaemic heart disease,2544465.597,1
4_Eur,3,2000,1140,Stroke,1418389.477,2
4_Eur,3,2000,680,"Trachea, bronchus, lung cancers",385880.7073,3
4_Eur,3,2000,1180,Chronic obstructive pulmonary disease,340419.2637,4
4_Eur,3,2000,390,Lower respiratory infections,276226.192,5
4_Eur,3,2000,650,Colon and rectum cancers,232963.4557,6
4_Eur,3,2000,1610,Self-harm,186149.0783,7
4_Eur,3,2000,1230,Cirrhosis of the liver,172391.5296,8
4_Eur,3,2000,640,Stomach cancer,166394.2568,9
4_Eur,3,2000,950,Alzheimer disease and other dementias,158675.04,10
4_Eur,3,2000,700,Breast cancer,151189.6636,11
4_Eur,3,2000,1530,Road injury,134457.8927,12
4_Eur,3,2000,800,Diabetes mellitus,130926.4144,13
4_Eur,3,2000,1150,"Cardiomyopathy, myocarditis, endocarditis",128338.5451,14
4_Eur,3,2000,1120,Hypertensive heart disease,123855.7154,15
4_Eur,3,2019,1130,Ischaemic heart disease,2103147.827,1
4_Eur,3,2019,1140,Stroke,1024094.481,2
4_Eur,3,2019,950,Alzheimer disease and other dementias,465978.1878,3
4_Eur,3,2019,680,"Trachea, bronchus, lung cancers",417333.8578,4
4_Eur,3,2019,1180,Chronic obstructive pulmonary disease,316734.5634,5
4_Eur,3,2019,650,Colon and rectum cancers,258319.0455,6
4_Eur,3,2019,390,Lower respiratory infections,254941.8456,7
4_Eur,3,2019,1120,Hypertensive heart disease,210014.1078,8
4_Eur,3,2019,800,Diabetes mellitus,187523.4427,9
4_Eur,3,2019,1230,Cirrhosis of the liver,180735.1627,10
4_Eur,3,2019,700,Breast cancer,162065.0183,11
4_Eur,3,2019,1150,"Cardiomyopathy, myocarditis, endocarditis",157180.0204,12
4_Eur,3,2019,1270,Kidney diseases,154688.4074,13
4_Eur,3,2019,670,Pancreas cancer,141212.3903,14
4_Eur,3,2019,1610,Self-harm,122003.1294,15
4_Eur,3,2020,1130,Ischaemic heart disease,2084219,1
4_Eur,3,2020,395,COVID-19,1092711.109,2
4_Eur,3,2020,1140,Stroke,1019203.269,3
4_Eur,3,2020,950,Alzheimer disease and other dementias,475471.0969,4
4_Eur,3,2020,680,"Trachea, bronchus, lung cancers",414619.6488,5
4_Eur,3,2020,1180,Chronic obstructive pulmonary disease,304482.1468,6
4_Eur,3,2020,650,Colon and rectum cancers,257423.4704,7
4_Eur,3,2020,1120,Hypertensive heart disease,234484.3675,8
4_Eur,3,2020,390,Lower respiratory infections,233291.2574,9
4_Eur,3,2020,800,Diabetes mellitus,201106.9505,10
4_Eur,3,2020,1230,Cirrhosis of the liver,176529.7824,11
4_Eur,3,2020,700,Breast cancer,163194.8448,12
4_Eur,3,2020,1270,Kidney diseases,161831.0228,13
4_Eur,3,2020,1150,"Cardiomyopathy, myocarditis, endocarditis",150289.839,14
4_Eur,3,2020,670,Pancreas cancer,142999.2546,15
4_Eur,3,2021,1130,Ischaemic heart disease,2079447.848,1
4_Eur,3,2021,395,COVID-19,1703980.676,2
4_Eur,3,2021,1140,Stroke,1010006.468,3
4_Eur,3,2021,950,Alzheimer disease and other dementias,473189.2769,4
4_Eur,3,2021,680,"Trachea, bronchus, lung cancers",412269.6622,5
4_Eur,3,2021,1180,Chronic obstructive pulmonary disease,305053.1254,6
4_Eur,3,2021,650,Colon and rectum cancers,255887.5167,7
4_Eur,3,2021,1120,Hypertensive heart disease,232526.4295,8
4_Eur,3,2021,390,Lower respiratory infections,228868.3394,9
4_Eur,3,2021,800,Diabetes mellitus,198141.0179,10
4_Eur,3,2021,1230,Cirrhosis of the liver,178736.2255,11
4_Eur,3,2021,700,Breast cancer,164743.4742,12
4_Eur,3,2021,1270,Kidney diseases,162324.9001,13
4_Eur,3,2021,1150,"Cardiomyopathy, myocarditis, endocarditis",149301.942,14
4_Eur,3,2021,670,Pancreas cancer,143659.055,15
4_HI,1,2000,1130,Ischaemic heart disease,994465.067,1
4_HI,1,2000,1140,Stroke,407525.1801,2
4_HI,1,2000,680,"Trachea, bronchus, lung cancers",350155.8107,3
4_HI,1,2000,1180,Chronic obstructive pulmonary disease,225492.9655,4
4_HI,1,2000,390,Lower respiratory infections,175063.2492,5
4_HI,1,2000,650,Colon and rectum cancers,149350.5666,6
4_HI,1,2000,740,Prostate cancer,131591.1247,7
4_HI,1,2000,1610,Self-harm,111568.8546,8
4_HI,1,2000,1530,Road injury,109495.7395,9
4_HI,1,2000,640,Stomach cancer,104916.5898,10
4_HI,1,2000,1230,Cirrhosis of the liver,101729.1348,11
4_HI,1,2000,800,Diabetes mellitus,80634.42986,12
4_HI,1,2000,1270,Kidney diseases,77302.53841,13
4_HI,1,2000,660,Liver cancer,72077.73615,14
4_HI,1,2000,950,Alzheimer disease and other dementias,65725.84473,15
4_HI,1,2019,1130,Ischaemic heart disease,881244.9339,1
4_HI,1,2019,680,"Trachea, bronchus, lung cancers",358564.8122,2
4_HI,1,2019,1140,Stroke,340319.6439,3
4_HI,1,2019,1180,Chronic obstructive pulmonary disease,263243.7765,4
4_HI,1,2019,950,Alzheimer disease and other dementias,262634.8992,5
4_HI,1,2019,390,Lower respiratory infections,209356.8061,6
4_HI,1,2019,650,Colon and rectum cancers,182004.7728,7
4_HI,1,2019,740,Prostate cancer,160654.489,8
4_HI,1,2019,1270,Kidney diseases,138693.4239,9
4_HI,1,2019,1610,Self-harm,119249.1342,10
4_HI,1,2019,1120,Hypertensive heart disease,107222.9786,11
4_HI,1,2019,1230,Cirrhosis of the liver,106111.9946,12
4_HI,1,2019,670,Pancreas cancer,104907.2905,13
4_HI,1,2019,800,Diabetes mellitus,103306.5786,14
4_HI,1,2019,660,Liver cancer,90876.59436,15
4_HI,1,2020,1130,Ischaemic heart disease,915258.0173,1
4_HI,1,2020,395,COVID-19,538597.4731,2
4_HI,1,2020,680,"Trachea, bronchus, lung cancers",354108.1405,3
4_HI,1,2020,1140,Stroke,352876.0122,4
4_HI,1,2020,950,Alzheimer disease and other dementias,273076.7234,5
4_HI,1,2020,1180,Chronic obstructive pulmonary disease,254111.955,6
4_HI,1,2020,390,Lower respiratory infections,194659.5655,7
4_HI,1,2020,650,Colon and rectum cancers,182238.9175,8
4_HI,1,2020,740,Prostate cancer,164001.025,9
4_HI,1,2020,1270,Kidney diseases,147375.0145,10
4_HI,1,2020,1120,Hypertensive heart disease,123989.4691,11
4_HI,1,2020,1610,Self-harm,118395.7904,12
4_HI,1,2020,800,Diabetes mellitus,116597.1729,13
4_HI,1,2020,1230,Cirrhosis of the liver,114382.891,14
4_HI,1,2020,670,Pancreas cancer,107747.8214,15
4_HI,1,2021,1130,Ischaemic heart disease,925384.0914,1
4_HI,1,2021,395,COVID-19,662128.713,2
4_HI,1,2021,1140,Stroke,353497.784,3
4_HI,1,2021,680,"Trachea, bronchus, lung cancers",351595.5119,4
4_HI,1,2021,950,Alzheimer disease and other dementias,269675.6889,5
4_HI,1,2021,1180,Chronic obstructive pulmonary disease,251963.0399,6
4_HI,1,2021,390,Lower respiratory infections,184142.739,7
4_HI,1,2021,650,Colon and rectum cancers,182643.6551,8
4_HI,1,2021,740,Prostate cancer,164553.5047,9
4_HI,1,2021,1270,Kidney diseases,151313.9049,10
4_HI,1,2021,1120,Hypertensive heart disease,125774.2672,11
4_HI,1,2021,1230,Cirrhosis of the liver,120535.1468,12
4_HI,1,2021,1610,Self-harm,120149.112,13
4_HI,1,2021,800,Diabetes mellitus,116228.3994,14
4_HI,1,2021,670,Pancreas cancer,109573.9525,15
4_HI,2,2000,1130,Ischaemic heart disease,1061710.638,1
4_HI,2,2000,1140,Stroke,586577.2975,2
4_HI,2,2000,390,Lower respiratory infections,202248.8912,3
4_HI,2,2000,1180,Chronic obstructive pulmonary disease,190300.1265,4
4_HI,2,2000,700,Breast cancer,175748.7525,5
4_HI,2,2000,680,"Trachea, bronchus, lung cancers",154679.6541,6
4_HI,2,2000,950,Alzheimer disease and other dementias,151207.5999,7
4_HI,2,2000,650,Colon and rectum cancers,141807.4672,8
4_HI,2,2000,800,Diabetes mellitus,102855.2452,9
4_HI,2,2000,1270,Kidney diseases,88323.61519,10
4_HI,2,2000,1120,Hypertensive heart disease,78464.53804,11
4_HI,2,2000,640,Stomach cancer,67173.18027,12
4_HI,2,2000,670,Pancreas cancer,60996.57645,13
4_HI,2,2000,760,"Lymphomas, multiple myeloma",60289.21381,14
4_HI,2,2000,730,Ovary cancer,52461.97328,15
4_HI,2,2019,1130,Ischaemic heart disease,809126.0898,1
4_HI,2,2019,950,Alzheimer disease and other dementias,521311.9798,2
4_HI,2,2019,1140,Stroke,447793.2592,3
4_HI,2,2019,1180,Chronic obstructive pulmonary disease,234372.8093,4
4_HI,2,2019,680,"Trachea, bronchus, lung cancers",215639.1649,5
4_HI,2,2019,390,Lower respiratory infections,208643.6067,6
4_HI,2,2019,700,Breast cancer,196654.6617,7
4_HI,2,2019,650,Colon and rectum cancers,155760.1148,8
4_HI,2,2019,1120,Hypertensive heart disease,154901.8875,9
4_HI,2,2019,1270,Kidney diseases,147728.1053,10
4_HI,2,2019,670,Pancreas cancer,103470.442,11
4_HI,2,2019,800,Diabetes mellitus,94641.38553,12
4_HI,2,2019,760,"Lymphomas, multiple myeloma",67744.41276,13
