IND_ID,IND_CODE,INDICATOR_NAME,YEAR,COUNTRY,DISAGGR_1,UNIT
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Niger,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Niger,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Niger,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Niger,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Niger,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2023,Peru,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2023,Peru,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2023,Peru,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2023,Peru,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2011,Philippines,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2011,Philippines,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2011,Philippines,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2011,Philippines,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2011,Philippines,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2012,Philippines,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2012,Philippines,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2012,Philippines,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Romania,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Romania,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Romania,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Romania,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Romania,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Romania,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Romania,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Romania,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Romania,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Romania,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Romania,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Romania,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Romania,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Romania,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Romania,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Romania,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Romania,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Romania,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Qatar,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Qatar,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2023,Qatar,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2023,Qatar,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2023,Qatar,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2023,Qatar,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2023,Qatar,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2011,Republic of Korea,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2011,Republic of Korea,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2011,Republic of Korea,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2011,Republic of Korea,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2011,Republic of Korea,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2012,Republic of Korea,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2012,Republic of Korea,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2012,Republic of Korea,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2012,Republic of Korea,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2012,Republic of Korea,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Republic of Korea,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Sao Tome and Principe,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Sao Tome and Principe,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Sao Tome and Principe,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Sao Tome and Principe,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Sao Tome and Principe,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Sao Tome and Principe,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Sao Tome and Principe,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Sao Tome and Principe,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Sao Tome and Principe,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Sao Tome and Principe,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Sao Tome and Principe,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Sao Tome and Principe,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Sao Tome and Principe,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Sao Tome and Principe,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Sao Tome and Principe,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Sao Tome and Principe,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Sao Tome and Principe,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2012,Philippines,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2012,Philippines,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Philippines,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Philippines,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Philippines,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Philippines,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Philippines,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Philippines,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Philippines,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Philippines,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Philippines,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Philippines,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Philippines,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Philippines,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Philippines,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Philippines,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Philippines,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Philippines,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Republic of Korea,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Republic of Korea,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Republic of Korea,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Republic of Korea,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Republic of Korea,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Republic of Korea,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Republic of Korea,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Republic of Korea,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Republic of Korea,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Republic of Korea,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Republic of Korea,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Republic of Korea,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Republic of Korea,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Republic of Korea,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Republic of Korea,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Republic of Korea,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Republic of Korea,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Tajikistan,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Tajikistan,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Tajikistan,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Tajikistan,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Tajikistan,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Tajikistan,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Tajikistan,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Tajikistan,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Tajikistan,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Tajikistan,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Tajikistan,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Tajikistan,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Tajikistan,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Tajikistan,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Tajikistan,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Tajikistan,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Tajikistan,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Tajikistan,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Philippines,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Philippines,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Philippines,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Philippines,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Philippines,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Philippines,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Philippines,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Philippines,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Philippines,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Philippines,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Philippines,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Philippines,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Philippines,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Philippines,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Philippines,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Philippines,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Philippines,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Philippines,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Romania,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Romania,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Romania,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Romania,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Romania,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Romania,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Romania,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Romania,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Romania,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Romania,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Romania,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Romania,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Romania,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Romania,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Romania,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Romania,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Romania,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Romania,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Romania,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Tonga,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Tonga,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Tonga,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Tonga,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Tonga,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Tonga,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Tonga,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2023,Tonga,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2023,Tonga,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2023,Tonga,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2023,Tonga,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2023,Tonga,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2011,Trinidad and Tobago,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2011,Trinidad and Tobago,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2011,Trinidad and Tobago,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2011,Trinidad and Tobago,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2011,Trinidad and Tobago,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2012,Trinidad and Tobago,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Liberia,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Liberia,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Liberia,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Liberia,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Liberia,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Liberia,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Liberia,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Liberia,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Liberia,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Liberia,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Liberia,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Liberia,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Liberia,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Liberia,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Liberia,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Liberia,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Liberia,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Liberia,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Liberia,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Tajikistan,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Tajikistan,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Tajikistan,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Tajikistan,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Tajikistan,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Tajikistan,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Tajikistan,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Tajikistan,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Tajikistan,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Tajikistan,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Tajikistan,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Tajikistan,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Tajikistan,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Tajikistan,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Tajikistan,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Tajikistan,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Tajikistan,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Tajikistan,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Sao Tome and Principe,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Sao Tome and Principe,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Sao Tome and Principe,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Sao Tome and Principe,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Sao Tome and Principe,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Sao Tome and Principe,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Sao Tome and Principe,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Sao Tome and Principe,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Sao Tome and Principe,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Sao Tome and Principe,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Sao Tome and Principe,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Sao Tome and Principe,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Sao Tome and Principe,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Sao Tome and Principe,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Sao Tome and Principe,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Sao Tome and Principe,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Romania,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Romania,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Romania,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Romania,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Romania,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Romania,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Romania,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2023,Romania,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2023,Romania,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2023,Romania,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2023,Romania,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2023,Romania,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2011,Russian Federation,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2011,Russian Federation,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2011,Russian Federation,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2011,Russian Federation,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2011,Russian Federation,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2012,Russian Federation,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Philippines,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Philippines,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Philippines,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Philippines,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Philippines,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Philippines,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Philippines,All,Number
